id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
50276841;The Nomad Room - Lovely Villa w Pool, BBQ & Garden;9792325;Carlota;Torres Vedras;Dois Portos e Runa;3.903.823;-918.106;Private room;60;2;0;;;6;304;0;Exempt
50277205;PAREDE APARTMENT 2;138942093;João;Cascais;Carcavelos e Parede;3.868.727;-934.954;Entire home/apt;79;2;2;22.08.2021;Jan 62;3;281;2;105821/AL
50277614;The Nomad Room - Lovely Villa w Pool, BBQ & Garden;9792325;Carlota;Torres Vedras;Dois Portos e Runa;3.903.621;-918.159;Private room;60;2;0;;;6;304;0;Exempt
50278605;WAM Silver Coast Heights F;382811716;Natercia;Lourinh;Lourinh e Atalaia;3.925.216;-933.323;Entire home/apt;100;7;2;06.09.2021;Jan 67;4;365;2;4368
50278693;GRANDE MAISON DE VACANCES;396587935;Yvon;Torres Vedras;Silveira;3.910.405;-934.432;Entire home/apt;201;3;0;;;1;253;0;297780433
50279481;Clean&Safe. Charming studio. Great location. AC.;405976362;Carla;Lisboa;Misericrdia;3.871.406;-915.101;Entire home/apt;57;2;1;22.08.2021;1;1;242;1;22668/AL
50281041;Baixa 18th century tiles apartment with 2 bdr!;17457001;Joana;Lisboa;Santa Maria Maior;3.871.197;-91.395;Entire home/apt;98;2;2;24.08.2021;2;41;347;2;62877/AL
50282017;WAM Silver Coast Heights G;382811716;Natercia;Lourinh;Lourinh e Atalaia;3.925.219;-933.412;Entire home/apt;100;7;3;25.08.2021;Feb 25;4;365;3;4368
50282825;Amazing Apartment;374535800;Júlia;Lisboa;Arroios;3.873.327;-914.062;Entire home/apt;450;1;0;;;8;365;0;65386/AL
50283295;LUXURY STUDIO IN LISBON CITY CENTER, NEXT STATION;242050985;Flavio;Lisboa;Santo Antnio;3.872.374;-914.219;Entire home/apt;52;1;14;27.07.2021;14;17;160;14;Exempt
50283851;LUXURY STUDIO FLAT IN LISBON CITY CENTER, STATION;242050985;Flavio;Lisboa;Santo Antnio;3.872.458;-914.398;Entire home/apt;44;1;13;25.08.2021;Jun 84;17;170;13;Exempt
50283965;Sinta-se em casa à beira mar;406015527;Clara;Lourinh;Lourinh e Atalaia;3.926.322;-933.184;Entire home/apt;280;6;0;;;1;194;0;116674/AL
50285251;Very spacious room (5 minutes Chiado Station);14976826;Franco;Lisboa;Misericrdia;3.871.261;-914.489;Private room;28;1;5;25.07.2021;Apr 29;14;22;5;87815/AL
50285847;Quiet and full of space room (5' chiado station);14976826;Franco;Lisboa;Misericrdia;3.871.229;-914.527;Private room;29;1;15;13.07.2021;Apr 89;14;140;15;87815/AL
50286848;Casinha Peral;356338426;Residence & Confidence;Cadaval;Peral;3.925.716;-907.846;Entire home/apt;45;3;0;;;1;170;0;116863/AL
50288566;Apartamento encantador em Lisboa;135854779;Pedro;Lisboa;So Domingos de Benfica;3.874.564;-918.627;Entire home/apt;60;7;0;;;1;350;0;Exempt
50289972;Queen spacious room with private balcony;150441843;Shafa;Lisboa;Arroios;3.873.355;-913.161;Private room;30;2;1;20.08.2021;1;2;165;1;3955/AL
50290422;Family Apart for 5;22319667;Apartamento;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.879.632;-938.885;Entire home/apt;155;3;0;;;3;258;0;20078/AL
50295188;Adiça Studio - Village Apartments;406131005;Alfama;Lisboa;Santa Maria Maior;3.871.202;-912.951;Entire home/apt;50;2;12;08.08.2021;Okt 29;4;316;12;18239/AL
50295617;Adiça 4Studio - Village Apartments;406131005;Alfama;Lisboa;Santa Maria Maior;3.870.978;-91.307;Entire home/apt;75;2;10;11.08.2021;Mrz 30;4;338;10;76670/AL
50295670;Quarto compartilhado;156347981;Naldo & Roberto;Lisboa;Arroios;3.873.328;-914.246;Private room;12;2;0;;;2;295;0;115974/AL
50295984;Olh'ó Tejo  Studio Apartment;406131005;Alfama;Lisboa;Santa Maria Maior;3.870.977;-912.951;Entire home/apt;68;2;5;09.08.2021;5;4;343;5;38799/AL
50298302;Luxuosa Villa c/piscina em Cascais, by iZiBookings;104779539;Dotvilas;Cascais;Cascais e Estoril;3.870.549;-945.382;Entire home/apt;319;1;0;;;1;17;0;71513/AL
50306594;Autocaravana (Girassol camper van);400688008;David;Lisboa;Marvila;3.875.892;-912.385;Entire home/apt;70;2;0;;;2;346;0;Exempt
50306792;Sol à Graça House;122874163;Catarina;Lisboa;So Vicente;3.871.761;-912.839;Entire home/apt;125;3;5;10.09.2021;5;3;240;5;64250/AL
50319190;King’s Casa;46506092;Beth;Mafra;Ericeira;3.897.049;-941.597;Entire home/apt;160;3;5;14.08.2021;Mrz 19;1;35;5;110656/AL
50319316;WELCOME TO LISBON EAST;273829527;Nuno;Loures;Moscavide e Portela;3.877.661;-909.952;Entire home/apt;84;3;2;01.09.2021;0.87;1;338;2;100353/AL
50322496;Mouraria 2,View from french balcony&smart check-in;2229758;Ulrik;Lisboa;Santa Maria Maior;3.871.464;-913.444;Entire home/apt;25;2;11;29.08.2021;05. Aug;12;325;11;28440/AL
50322518;One Bedroom Apartment with Stunning River Views and Private Rooftop!;15900664;LisBeyond;Lisboa;Penha de Frana;3.873.716;-912.635;Entire home/apt;79;3;0;;;35;274;0;103467/AL
50323191;suite lx;402884072;Lx;Lisboa;Misericrdia;3.870.971;-914.963;Entire home/apt;90;2;0;;;4;71;0;36810
50324028;Alfama Charming Experience by LovelyStay;406379024;Cecilia;Lisboa;Santa Maria Maior;387.111;-91.281;Entire home/apt;51;2;0;;;1;234;0;51040/AL
50325102;Heart of BAIXA ♥ Space and style ♥ 2 aparts 5br2ba;1029524;Luis;Lisboa;Santa Maria Maior;38.709.343;-9.136.905;Entire home/apt;148;3;2;24.07.2021;2;17;287;2;104909/AL
50326304;La Passion D'Aline;406401533;Aline;Lisboa;So Vicente;3.872.166;-912.575;Entire home/apt;48;2;1;08.08.2021;0.75;1;183;1;115816/AL
50326983;Galo Preto - Sintra Guesthouse;6845498;Paula & Mário;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.881.975;-940.299;Entire home/apt;290;3;0;;;1;362;0;76714/AL
50329992;Friendly room 🇳🇵;282211482;Rzl;Lisboa;Arroios;3.872.654;-914.219;Private room;45;2;6;27.08.2021;Mai 62;4;357;6;Exempt
50336177;"""Villa Mar à Vista"" -families/groups 8 pax - Pool";31572637;Ericeira;Mafra;Ericeira;3.897.195;-94.145;Entire home/apt;200;4;0;;;12;85;0;114482/AL
50339246;FAMILY ROOM WITH PRIVATE BATHROOM, LISBON CENTER;242050985;Flavio;Lisboa;Penha de Frana;3.872.904;-912.434;Private room;42;1;14;02.09.2021;06. Sep;17;165;14;Exempt
50339829;NEAR LISBON APARTMENT;15129678;Pedro;Amadora;guas Livres;38.746.498;-9.219.531;Entire home/apt;54;7;0;;;2;182;0;Exempt
50355271;Lar doce lar Cascais 3;238490268;Samuel;Cascais;Cascais e Estoril;3.871.021;-942.275;Private room;25;5;0;;;8;155;0;Exempt
50356935;Autocaravana “Pachucho” pet friendly 🐕😎;7557873;Miguel;Lisboa;Santa Maria Maior;3.871.735;-913.311;Entire home/apt;40;3;6;29.08.2021;3.00;1;348;6;Exempt
50359643;Zurin Charm Hotel - Standard Double Room;406732921;Zurin Charm;Lisboa;Campolide;3.872.849;-916.311;Private room;63;1;8;25.08.2021;8;7;365;8;9309
50360571;Moradia acolhedora com churrasqueira e garagem;406742271;Casa Ruivos;Lourinh;Reguengo Grande;3.928.809;-921.513;Entire home/apt;140;3;0;;;1;237;0;116562/AL
50363785;Sea Haven, o Mar e a Natureza em harmonia!;127314813;Ana;Torres Vedras;A dos Cunhados e Maceira;3.914.822;-937.029;Entire home/apt;268;3;2;05.09.2021;01. Mai;15;330;2;116855/AL
50372188;Bed and breakfast Alfama;8735012;Carlos;Lisboa;So Vicente;3.871.394;-9.125;Private room;29;2;1;18.07.2021;0.49;2;325;1;Exempt
50372397;Embaixador Apartment & patio Belém;47655593;André & Lucile;Lisboa;Belm;38.697.983;-9.196.388;Entire home/apt;82;2;5;10.08.2021;5;2;154;5;116871/AL
50377118;Renovated & Central 4BR 2BATH Apt W Tall Ceilings;21019651;Elsa And Rui;Lisboa;Arroios;3.872.423;-913.238;Entire home/apt;106;2;4;09.09.2021;Feb 79;24;333;4;30576/AL
50378042;Real Liberdade Chic Condo/Elevator/Parking/Terrace;59156390;Maria;Lisboa;Santo Antnio;3.872.057;-914.422;Entire home/apt;128;2;5;27.08.2021;5;18;88;5;21378/AL
50380952;6 Clouds Room V;374535800;Júlia;Lisboa;Arroios;3.873.471;-9.141;Private room;38;1;3;01.09.2021;3;8;360;3;47357/AL
50387247;Heart of Estrela by The Getaway Collection;166747528;The Getaway Collection;Lisboa;Estrela;3.871.309;-915.558;Entire home/apt;1488;1;0;;;12;0;0;81973/AL
50388368;R-Simple 3 Bedroom apartment in Benfica;186448151;Luís;Lisboa;So Domingos de Benfica;3.874.624;-918.165;Entire home/apt;55;2;0;;;18;107;0;70308/AL
50390186;Quarto confortável em apartamento com jardim;5219062;Inês;Lisboa;Arroios;3.873.012;-914.244;Private room;16;90;0;;;1;278;0;Exempt
50390756;ALTIDO Charming 2BR flat w/ terrace& workspace in Alfama;1756107;Altido;Lisboa;Santa Maria Maior;387.128;-913.114;Entire home/apt;106;2;0;;;145;205;0;35586/AL
50391167;Your Home São Bento Apartment 141;228300700;Marconni;Lisboa;Estrela;3.871.484;-915.417;Entire home/apt;45;3;3;22.08.2021;3;1;122;3;54752/AL
50391384;Hostel Seven Hills - S. André Room;61255540;Hostel Seven Hills;Lisboa;Arroios;3.872.635;-913.399;Shared room;13;1;0;;;10;364;0;71753/AL
50392573;Ao lado da praia e em zona nobre do Monte Estori!;776635;Marisa;Cascais;Cascais e Estoril;3.870.622;-940.798;Entire home/apt;72;4;2;27.08.2021;Jan 46;9;261;2;50043/AL
50393992;"""Villa Abraço de Mar""-S. lourenço-families/groups";31572637;Ericeira;Mafra;Encarnao;3.901.409;-94.195;Entire home/apt;107;4;1;27.08.2021;1;12;139;1;114482/AL
50399528;V ORIENTE DNA STUDIOS 3°Esq;15262500;Andre And Diogo;Loures;Moscavide e Portela;3.877.681;-910.092;Entire home/apt;61;20;0;;;16;314;0;37345/AL
50400243;Garden Rooftop Suites;64451219;Sandro;Lisboa;Santa Maria Maior;3.871.425;-913.572;Entire home/apt;250;1;0;;;4;320;0;37235/AL
50400751;O nosso sitio;407160889;Ana;Lisboa;Estrela;3.870.916;-915.494;Entire home/apt;90;3;1;18.08.2021;1;1;163;1;30415/AL
50400802;Garden Rooftop Suites!;64451219;Sandro;Lisboa;Santa Maria Maior;3.871.422;-913.541;Entire home/apt;250;1;0;;;4;320;0;38467/AL
50406231;Apartment with one bedroom in Lisboa, with terrace;159581264;Loic, Estelle & Co;Lisboa;Estrela;3.871.198;-916.234;Entire home/apt;104;1;0;;;3;364;0;55201/AL
50406329;Umbela Adiça;81946698;Martina;Lisboa;Santa Maria Maior;3.871.069;-912.903;Entire home/apt;40;3;2;19.08.2021;2;2;71;2;28820/AL
50407282;Praia do Magoito - Sintra;67335900;Maria;Sintra;So Joo das Lampas e Terrugem;3.887.279;-94.331;Entire home/apt;59;1;7;08.09.2021;Mrz 33;3;345;7;109963
50409559;Cabana do Mar- Unique cliff house by the sea- NEW;345447620;Manel;Sintra;Colares;38.840.977;-9.462.087;Entire home/apt;343;3;1;27.08.2021;1;1;223;1;117010/AL
50411919;Heart of Lisbon Attic Studio 2;57690111;Lucy;Lisboa;Santa Maria Maior;3.871.198;-913.814;Entire home/apt;80;2;2;20.08.2021;2;8;75;2;105059/AL
50412484;Blue House - Santa Cruz - Sea view;79447419;Ana Luísa;Torres Vedras;A dos Cunhados e Maceira;39.138.721;-9.375.365;Entire home/apt;107;2;0;;;1;338;0;73320/AL
50413494;CAMPO DE OURIQUE PREMIUM DUPLEX by HOMING;104083974;Homing;Lisboa;Campo de Ourique;3.871.738;-916.473;Entire home/apt;115;1;2;12.08.2021;2;93;131;2;117151/AL
50416638;Real House S. Pedro Estoril Beach;60949088;Vania;Cascais;Cascais e Estoril;3.869.785;-93.681;Entire home/apt;350;4;2;28.08.2021;2;15;51;2;85770/AL
50417415;Blue Room;374535800;Júlia;Lisboa;Arroios;3.873.458;-914.287;Private room;45;1;4;14.07.2021;Jan 54;8;365;4;53753/AL
50418105;Quarto Familiar (2 beliches);395108720;BelaS;Sintra;Massam e Monte Abrao;387.641;-926.101;Shared room;9;1;0;;;3;343;0;114788/AL
50418168;Quarto Acolhedor Para Férias Ou Trabalho;395108720;BelaS;Sintra;Massam e Monte Abrao;3.876.264;-926.041;Private room;25;1;3;14.08.2021;Jan 20;3;349;3;114788/AL
50418398;Quaint, Chic and Artistic Seaside Villa;9978969;Mable;Torres Vedras;A dos Cunhados e Maceira;39.153.294;-9.362.714;Entire home/apt;298;3;1;26.08.2021;1;1;365;1;Exempt
50418988;Casa da Estação;277631081;Isabel;Lisboa;Marvila;387.498;-910.399;Entire home/apt;48;6;2;04.09.2021;Jan 25;1;69;2;Exempt
50429947;FAMILY ROOM, PRIVATE BATHROOM, LISBON CENTER;242050985;Flavio;Lisboa;Penha de Frana;3.872.978;-912.447;Private room;39;1;13;06.09.2021;Mai 42;17;154;13;Exempt
50430824;Cozy Room in Apartment Center of Cascais;6117734;Julia;Cascais;Cascais e Estoril;3.870.162;-941.896;Private room;32;7;0;;;8;335;0;116552/AL
50430862;FAMILY ROOM LISBON CITY CENTER,  NEXT ATTRACTIONS;242050985;Flavio;Lisboa;Penha de Frana;3.872.983;-912.392;Private room;37;1;13;01.09.2021;Mai 27;17;0;13;Exempt
50431773;Hostel Tu & Eu- Deluxe Room 4 pax (Quadrup room);407251227;Bastidor;Lisboa;Santa Maria Maior;3.870.924;-913.187;Private room;32;1;5;25.07.2021;Feb 63;5;349;5;72012
50432003;Loft Single Room with Shared Bathroom;6117734;Julia;Cascais;Cascais e Estoril;3.870.021;-941.852;Private room;32;7;0;;;8;258;0;116552/AL
50432541;Apartamento Puro  Try  Lisbon  Mouraria;1039097;Diogo;Lisboa;Santa Maria Maior;3.871.586;-913.327;Entire home/apt;77;3;1;30.07.2021;0.61;11;259;1;79352/AL
50439303;Cozy ensuites, suites and studios;407501642;Globalcasa;Lisboa;Penha de Frana;3.872.414;-913.131;Private room;50;7;0;;;1;365;0;94327/AL
50440762;Casa das Laranjas-30min de Lisboa;268345781;Anne Et Eric;Vila Franca De Xira;Alhandra, So Joo dos Montes e Calhandriz;3.893.526;-903.731;Entire home/apt;140;7;1;28.08.2021;1;3;114;1;9,996E+12
50441795;Cozy king bed apartment in Lisbon;407514482;Ze;Lisboa;Misericrdia;3.870.971;-914.871;Entire home/apt;40;1;1;31.08.2021;1;1;356;1;49669/AL
50450074;ALTIDO Exceptional 3-bed Beach home w/ Terrace;1756107;Altido;Mafra;Santo Isidoro;390.079;-942.053;Entire home/apt;300;3;4;15.08.2021;4;145;363;4;76543/AL
50451997;Caravan #2 - Kangoo Maxi;237077831;RoadCampers;Loures;Santo Antnio dos Cavaleiros e Frielas;3.881.371;-91.656;Entire home/apt;69;3;1;06.09.2021;1;3;260;1;Exempt
50452566;Magoito Beach-Beautiful Walkways and Fossil Cliffs;212407719;Maria Rosario;Sintra;So Joo das Lampas e Terrugem;3.886.519;-944.803;Entire home/apt;80;5;3;04.09.2021;Jan 34;2;356;3;116145/AL
50453326;INGLESINHOS CASTELO 1;152067692;Carolina;Lisboa;Santa Maria Maior;3.871.287;-913.503;Entire home/apt;101;3;5;12.09.2021;Apr 29;6;169;5;84910/AL
50454211;Apartment with one bedroom in Castanheira do Ribatejo, with wonderful mountain view, shared pool, furnished garden - 55 km from the beach;220007266;Loic, Estelle & Co;Vila Franca De Xira;Castanheira do Ribatejo e Cachoeiras;39.002.304;-897.106;Entire home/apt;90;1;0;;;3;364;0;Exempt
50460701;Saldanha Spacious Apt with AC Terrace and Garage;168924681;Eva, Gabriel, Lays E Andreia;Lisboa;Avenidas Novas;3.873.674;-914.818;Entire home/apt;169;1;0;;;27;75;0;115916/AL
50467810;Apartamento  perto da praia São João do Estoril;400020197;Cláudia;Cascais;Cascais e Estoril;3.870.325;-93.871;Entire home/apt;52;2;0;;;4;7;0;117095/AL
50472288;São Julião Family Beach Home;17729221;Sonia;Mafra;Carvoeira;3.893.075;-941.366;Entire home/apt;120;6;0;;;1;363;0;Exempt
50472803;Bed&Work Estúdio Penha de França - Lisboa tradição;157634558;Paulo;Lisboa;Penha de Frana;3.873.708;-912.699;Entire home/apt;25;6;5;18.08.2021;Mrz 41;1;199;5;Exempt
50474974;3 bedroom apartment in Benfica, Lisbon;186448151;Luís;Lisboa;So Domingos de Benfica;3.874.473;-918.134;Entire home/apt;55;2;2;22.08.2021;Jan 28;18;0;2;70312/AL
50476054;My Sintra Story II;76223539;BnBird Homes;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.880.346;-938.086;Entire home/apt;104;3;3;15.07.2021;01. Jul;84;348;3;115422/AL
50478626;Casa de Portugal-bairro alto room1;172301162;Rongqi;Lisboa;Misericrdia;3.871.458;-914.492;Private room;35;3;2;15.08.2021;Jan 25;25;0;2;41601/AL
50479826;Beach house with amazing ocean view and large pool;264893225;Petter;Cascais;Cascais e Estoril;3.872.851;-946.281;Entire home/apt;220;3;5;09.09.2021;Apr 41;2;328;5;192031
50479966;Casa de Portugal-bairro alto room2;172301162;Rongqi;Lisboa;Misericrdia;3.871.502;-914.446;Private room;35;3;3;30.08.2021;3;25;3;3;41601/AL
50480815;Casa de Portugal-bairro alto room3;172301162;Rongqi;Lisboa;Misericrdia;3.871.405;-914.454;Private room;30;3;3;20.08.2021;02. Sep;25;0;3;41601/AL
50481009;Hostel Tu & Eu-Quarto Partilhado Mix Dorm;407251227;Bastidor;Lisboa;Santa Maria Maior;3.870.922;-913.209;Shared room;16;1;3;26.08.2021;Feb 14;5;365;3;72012
50481923;My Fair Lisbon Avenue;372489585;Mfl;Lisboa;Santo Antnio;3.872.622;-914.502;Private room;35;3;5;12.08.2021;Mrz 57;10;1;5;39241/AL
50482049;Hostel Tu & Eu- Private Room 2 pax (double room);407251227;Bastidor;Lisboa;Santa Maria Maior;3.871.049;-913.333;Private room;28;1;14;31.07.2021;Mai 83;5;329;14;72012
50482068;- SweetHome Lisbon, sinta-se em casa -;407832381;SweetHome;Lisboa;Penha de Frana;3.873.134;-912.827;Entire home/apt;75;2;1;14.09.2021;1;1;349;1;64409/AL
50482130;Hostel Tu & Eu- Private Room 4 pax (Quadrup room);407251227;Bastidor;Lisboa;Santa Maria Maior;3.871.021;-913.404;Private room;34;1;1;31.07.2021;0.63;5;358;1;72012
50482137;Casa de Portugal-bairro alto room4;172301162;Rongqi;Lisboa;Misericrdia;3.871.487;-914.535;Private room;30;3;3;31.08.2021;3;25;1;3;41601/AL
50482558;Single room with TV! Auto check-in;372489585;Mfl;Lisboa;Santo Antnio;3.872.838;-914.509;Private room;29;3;2;26.08.2021;Jan 22;10;3;2;39241/AL
50484228;Beautiful flat - Prime location - Great view;372489585;Mfl;Lisboa;Santo Antnio;3.871.693;-915.228;Entire home/apt;84;3;2;28.07.2021;0.83;10;340;2;83458/AL
50486378;Charming Home in Sintra Village;50359086;Cipriana;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.880.187;-938.266;Entire home/apt;111;1;9;03.08.2021;Jun 75;1;174;9;75047/AL
50489296;Carcavelos, Cozy 3 bedroom apartment in Cascais;185689002;GAL - Gestão De Alojamento Local;Cascais;Carcavelos e Parede;3.868.536;-932.813;Entire home/apt;83;3;2;23.08.2021;0.81;6;0;2;97660/AL
50489338;T 0 ;;;;;;;;;;;;;;;;
"Alfama""";395113114;Leticia;Lisboa;Santa Maria Maior;3.871.245;-912.983;Entire home/apt;300;3;0;;;1;365;0;38468/AL;
50493322;Zurin Charm Hotel - Standard Twin Room;406732921;Zurin Charm;Lisboa;Campolide;3.872.641;-916.297;Private room;63;1;2;27.06.2021;Jan 62;7;362;2;9309
50497083;Belém Light-Filled Apartments With Patio;74171605;Rui & Elsa;Lisboa;Ajuda;387.044;-920.212;Entire home/apt;190;2;2;25.08.2021;01. Nov;20;347;2;107998/AL
50498315;Unique Apartment in Traditional Neighborhood;187432095;Micael & Patricia;Lisboa;Misericrdia;3.871.106;-915.274;Entire home/apt;89;1;8;30.08.2021;Apr 53;11;304;8;63801/AL
50498514;SunnyArroiosApartment;140552386;Nana;Lisboa;Penha de Frana;38.733.288;-9.130.115;Entire home/apt;125;3;2;18.07.2021;2;3;331;2;116817/AL
50498966;Modern Studio in Downtown Lisbon;187432095;Micael & Patricia;Lisboa;Misericrdia;3.871.153;-915.053;Entire home/apt;89;1;7;23.08.2021;Apr 47;11;311;7;63801/AL
50499215;Refurbished Apartment in Traditional Neighborhood;187432095;Micael & Patricia;Lisboa;Misericrdia;387.116;-915.086;Entire home/apt;119;1;8;28.08.2021;Apr 29;11;308;8;63803/AL
50499326;Cozy Studio with Balcony;187432095;Micael & Patricia;Lisboa;Misericrdia;3.871.278;-915.214;Entire home/apt;89;1;11;10.08.2021;Jun 88;11;288;11;63803/AL
50499458;Modern Studio with Plenty of Natural Light;187432095;Micael & Patricia;Lisboa;Misericrdia;3.871.255;-915.216;Entire home/apt;89;1;6;29.08.2021;03. Mai;11;311;6;63804/AL
50501912;Room Lisbon Metro (Blue line);192867441;Isabel;Amadora;Falagueira-Venda Nova;387.597;-922.858;Private room;30;6;0;;;2;165;0;Exempt
50505375;Moradia independiente com vistas para as Azenhas!;90966968;Borja;Sintra;Colares;3.883.846;-946.249;Entire home/apt;333;6;2;31.07.2021;2;1;62;2;Exempt
50506511;2 month rental  contract central Lisbon apartment;386652180;Fernando;Lisboa;Arroios;3.872.846;-914.399;Entire home/apt;80;30;0;;;1;365;0;Exempt
50510955;LO Surfcamp Ericeira_Shared room 4 persons;157809338;Birgit;Mafra;Carvoeira;3.894.816;-941.116;Private room;25;2;3;29.08.2021;Jan 67;10;10;3;59119/AL
50512394;5 min. from beach, up to 4 pax, Lx 30 min only;12510402;Laura;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.869.246;-929.939;Entire home/apt;100;5;0;;;3;83;0;33769/AL
50512481;Santo Amaro Apartment;402884072;Lx;Lisboa;Campo de Ourique;3.871.511;-91.553;Entire home/apt;100;2;0;;;4;43;0;94801/AL
50514118;Quarto em Carcavelos com Vista para Jardins;42201085;José;Cascais;Carcavelos e Parede;3.868.753;-934.535;Private room;27;5;3;10.09.2021;3;1;73;3;Exempt
50516610;Da Silva Surf Lodge Two;1659960;Daniel;Lourinh;Lourinh e Atalaia;392.739;-931.845;Entire home/apt;114;3;0;;;38;364;0;8651/AL
50516611;Da Silva Surf Lodge Three;1659960;Daniel;Lourinh;Lourinh e Atalaia;392.732;-931.868;Entire home/apt;114;3;1;31.07.2021;0.63;38;364;1;8651/AL
50521010;Single room - Lisbon next to Baixa do chiado;375672128;Wanderson;Lisboa;Misericrdia;3.871.084;-915.089;Private room;16;1;13;05.09.2021;Nov 14;4;1;13;Exempt
50521911;Zurin Charm Hotel - Deluxe Twin Room;406732921;Zurin Charm;Lisboa;Campolide;3.872.844;-916.336;Private room;85;1;0;;;7;2;0;9309
50522534;Zurin Charm Hotel - Deluxe Double Room;406732921;Zurin Charm;Lisboa;Campolide;3.872.609;-916.429;Private room;76;1;1;04.07.2021;0.40;7;365;1;9309
50523011;Zurin Charm Hotel - Double Deluxe with Balcony;406732921;Zurin Charm;Lisboa;Campolide;3.872.795;-916.427;Private room;72;1;0;;;7;363;0;9309
50523926;Zurin Charm Hotel - Deluxe Tripple Room;406732921;Zurin Charm;Lisboa;Campolide;3.872.614;-916.456;Private room;66;1;0;;;7;363;0;9309
50524009;Zurin Charm Hotel - Standard Tripple Room;406732921;Zurin Charm;Lisboa;Campolide;3.872.652;-916.476;Private room;68;1;0;;;7;359;0;9309
50525506;Venha percorrer Portugal na nossa fantástica Van Master;71680535;Ana;Lisboa;Santa Clara;3.878.988;-915.612;Entire home/apt;100;3;2;07.09.2021;Jan 87;1;364;2;Exempt
50530671;House with 2 bedrooms in Carvoeira, with wonderful mountain view, enclosed garden and WiFi - 2 km from the beach;11511696;Loic, Estelle & Co;Mafra;Carvoeira;3.893.966;-939.627;Entire home/apt;117;1;0;;;3;364;0;Exempt
