id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
3579746;Revamped Penthouse with Panoramic View Terrace;18030136;Marco;Lisboa;Arroios;3.873.287;-913.225;Entire home/apt;100;3;233;24.11.2021;Mrz 37;1;276;32;57146/AL
3582943;Casa da Monservia 11033/AL;17733520;Carlos & Cristina;Sintra;So Joo das Lampas e Terrugem;3.887.421;-942.024;Entire home/apt;124;3;55;11.10.2021;0.69;1;294;9;11033/AL
3584529;Great Rooms in Center of Lisbon (E1Q6);14336284;Ana;Lisboa;Arroios;3.873.257;-914.345;Private room;25;7;16;07.01.2019;0.18;19;342;0;
3588644;Historic centre apartment Cascais;13891550;O Quotidiano Equilibrado Unipessoal;Cascais;Cascais e Estoril;3.869.718;-942.196;Entire home/apt;96;2;28;16.10.2021;0.32;6;308;2;12037/AL
3599630;Lisbon Center, Gardens and River;6793568;Tiago;Lisboa;Estrela;3.870.592;-917.029;Entire home/apt;60;4;117;22.11.2021;Jan 31;2;161;11;18874/AL
3602965;Chiado central charming apartment;6210602;Mafalda,Paulo&Lourenço;Lisboa;Misericrdia;387.091;-9.144;Entire home/apt;45;3;31;29.02.2020;0.36;3;8;0;
3608357;APOLONIA 7;2372087;Albertino;Lisboa;So Vicente;3.871.682;-912.084;Entire home/apt;373;3;61;09.12.2019;0.76;58;192;0;1424/AL
3608405;Authentic cosy central Alfama autentica e central!;4156641;SamNuno;Lisboa;So Vicente;387.147;-912.649;Entire home/apt;33;1;129;24.02.2020;Jan 45;4;0;0;533466
3609535;SantoSweethome 2A;10487625;Jorge;Lisboa;Misericrdia;38.709.167;-9.151.419;Entire home/apt;53;1;291;04.11.2021;Mrz 24;19;349;13;4373/AL
3610520;Penthouse Lisboa com aquecimento central.;17641523;Sónia;Lisboa;Penha de Frana;3.873.531;-912.903;Entire home/apt;180;1;23;22.08.2021;0.35;2;333;1;
3614867;Charming flat for 4 in Mouraria, in Fado District;13828984;Miguel;Lisboa;Santa Maria Maior;3.871.566;-913.423;Entire home/apt;43;2;350;21.11.2021;Mrz 91;6;256;17;49614/AL
3620611;SantoSweethome 3B;10487625;Jorge;Lisboa;Misericrdia;3.870.901;-915.203;Entire home/apt;54;2;287;10.11.2021;Mrz 20;19;350;11;4357/AL
3625790;Apt in Lisbon Oriente;1037730;Elisagela Cristina;Lisboa;Parque das Naes;387.764;-90.951;Entire home/apt;129;2;32;23.06.2021;0.36;2;245;6;
3627173;Rossio Apartment with Clim and Wifi;17883136;Christophe;Lisboa;Arroios;3.871.601;-913.939;Entire home/apt;100;3;4;19.08.2018;0.04;4;191;0;1420/AL
3627508;Light double room w/ large balcony near Alfama;628095;Filipe;Lisboa;Penha de Frana;3.872.842;-91.296;Private room;41;3;28;19.10.2021;0.52;3;87;2;Exempt
3632596;Blue Romantic Apartment (Tram 28);7223751;Igor;Lisboa;Penha de Frana;3.872.285;-912.984;Entire home/apt;42;4;193;15.11.2021;Feb 15;1;46;12;85896/AL
3638077;♛OLYMPO♛ Rooftop Artist Residence Room C;11470182;Tin;Lisboa;Estrela;3.871.037;-916.135;Private room;67;1;449;01.11.2020;05. Jan;5;59;0;27754/AL
3643695;Spirit of Time - Two-Bedroom with Balcony;4094259;Lisbon;Lisboa;So Vicente;3.871.446;-912.451;Entire home/apt;144;2;2;10.04.2018;0.02;5;352;0;21402/AL
3645059;Cosy Flat in the Heart of Alfama;18410502;Tomek & Mariana;Lisboa;Santa Maria Maior;3.871.145;-912.961;Entire home/apt;50;2;171;26.09.2021;Jan 95;1;0;3;48031/AL
3659165;CASA DA MINA;18542925;Ricardo;Mafra;Ericeira;3.896.362;-941.633;Entire home/apt;85;5;25;09.10.2021;0.28;5;364;4;15629/AL
3662077;Cosy Little house between mountain and sea;17354670;Anabela;Sintra;Colares;3.879.338;-945.508;Entire home/apt;45;1;157;08.12.2021;Jan 80;1;267;31;38379/AL
3666340;BE GOLD IN CENTRAL LISBON;1466881;Victor;Lisboa;Arroios;3.872.145;-913.566;Entire home/apt;160;3;30;06.10.2019;0.34;7;349;0;15252/AL
3670746;Apartment with 2 rooms;18630441;Luisa;Cascais;Cascais e Estoril;3.869.501;-937.426;Entire home/apt;85;3;21;09.09.2019;0.26;2;343;0;64721/AL
3677478;Alfama District Apartments - Sé;8853395;Beathome;Lisboa;Santa Maria Maior;3.870.918;-913.021;Entire home/apt;81;1;1;28.08.2014;0.01;10;342;0;82503/AL
3690214;Architectural Gem in Historic Biaxa;18784346;Richard;Lisboa;Santa Maria Maior;3.871.286;-913.725;Entire home/apt;193;2;36;30.09.2019;0.41;1;257;0;
3690595;WP-Charming Lisbon apartment - Clean&Safe Seal;8950388;Wonderful Portugal;Lisboa;Santa Maria Maior;387.184;-913.637;Entire home/apt;46;3;316;24.11.2021;Mrz 55;2;62;28;AL-7493
3691024;Dreaming Lisbon - Trigueiros 5;9268837;Ricardo;Lisboa;Santa Maria Maior;3.871.416;-913.493;Entire home/apt;84;3;80;05.12.2021;0.90;2;328;8;23062/AL
3693893;Redondo_Picoas;13401596;Jorge;Lisboa;Arroios;38.729;-914.453;Entire home/apt;90;3;1;25.02.2020;0.05;1;142;0;
3700135;Terrasse sur le toit vue panoramique Lisbon;18857692;Elisabeth;Lisboa;Arroios;387.259;-913.179;Entire home/apt;95;3;125;24.03.2020;Jan 40;1;0;0;
3708714;A luxurious holiday home in Cascais;18548860;Alain;Cascais;Cascais e Estoril;3.869.763;-944.089;Entire home/apt;90;3;1;29.09.2016;0.02;1;336;0;
3709686;Doubleroom&Terrasse with RiverView!;18925335;Verena;Lisboa;Estrela;3.870.891;-91.552;Private room;59;1;202;06.12.2021;Feb 98;1;330;15;2378/POL/2016
3710224;The Maverick - Deluxe Suite/balcony;17235600;The Maverick Surfvillas;Lourinh;Lourinh e Atalaia;3.926.826;-928.177;Private room;60;1;2;14.07.2018;0.03;11;309;0;8861-2755-7645
3714710;Casa das Portas;18961459;Sancho;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.869.659;-928.633;Entire home/apt;65;3;41;12.04.2017;0.46;1;0;0;
3716137;Mouraria's room in the center;18971002;Sofia;Lisboa;Santa Maria Maior;3.871.848;-913.419;Private room;20;1;246;15.11.2021;Feb 75;2;275;5;58702/AL
3716863;A beautiful house with Sea View;18975982;Sérgio;Mafra;Ericeira;3.898.254;-941.565;Entire home/apt;59;2;61;13.06.2021;0.68;1;304;3;
3724127;Villa Lighthouse - Golden Halcyon Ericeira Villas;17206393;Kika;Mafra;Ericeira;3.897.259;-941.291;Entire home/apt;45;1;21;30.11.2021;0.24;14;365;4;29207/AL
3724685;Avenida da Liberdade w/garden.;116205126;Natalia;Lisboa;Santo Antnio;3.872.006;-91.442;Private room;38;1;298;23.11.2021;Mrz 39;1;359;16;
3725539;Penthouse Seaview Ericeira Pax 4+1 Renovated;19032682;Ramiro;Mafra;Carvoeira;3.895.101;-941.265;Entire home/apt;90;4;3;06.08.2016;0.04;1;1;0;Touristic License Registration Number 9571/AL
3728706;T2 com jardim privado!;11769160;Rosario;Cascais;Cascais e Estoril;3.869.809;-943.613;Entire home/apt;120;5;9;04.11.2021;0.21;1;347;7;76570/AL
3729550;Casas do Pátio sem Cantigas;19056499;Jose Miguel;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.879.572;-939.179;Entire home/apt;60;1;60;06.12.2021;0.67;5;358;9;12095/AL
3740855;Family apartment,Castelo area: View&Garden;19127121;Ana;Lisboa;Santa Maria Maior;3.871.523;-913.218;Entire home/apt;116;2;130;16.01.2021;Jan 46;1;0;1;21010/AL
3748795;Chill In Surfhouse (20 beds);19177861;Joana;Mafra;Ericeira;3.895.787;-94.139;Entire home/apt;360;2;1;02.01.2019;0.03;6;59;0;4592/AL
3749469;House near to Cascais, ocean view.;19181864;Sérgio;Cascais;So Domingos de Rana;3.870.281;-935.338;Private room;24;1;1;25.08.2015;0.01;1;365;0;
3750965;Cotovelo House, Ericeira;19192691;Carlos;Mafra;Ericeira;3.896.684;-941.923;Entire home/apt;80;10;134;13.09.2021;Jan 50;1;156;4;4783/AL
3751663;Alfama District Apartments - Sto Estevão;8853395;Beathome;Lisboa;Santa Maria Maior;3.870.908;-912.997;Entire home/apt;89;1;3;20.11.2021;0.06;10;353;2;82502/AL
3752499;Cachoeiras Country House;230147301;Catarina;Vila Franca De Xira;Castanheira do Ribatejo e Cachoeiras;389.823;-90.178;Entire home/apt;102;7;15;30.03.2020;0.19;1;362;0;30772/AL
3753728;Large, central with ethnic taste;10494205;Marindia;Lisboa;Arroios;3.871.967;-91.395;Private room;36;7;52;30.07.2018;0.65;1;312;0;Exempt
3755608;ZAIRE 2;2372087;Albertino;Lisboa;Arroios;3.872.572;-913.381;Entire home/apt;214;3;0;;;58;1;0;31292/AL
3756106;Get to know Estoril - RNAL Registo nº 54941/AL;18806302;Luc;Cascais;Cascais e Estoril;3.872.084;-938.956;Entire home/apt;90;2;42;22.08.2021;0.65;1;318;1;54941/AL
3757680;Apartment, Bairro Rego;15174210;Nadine;Lisboa;Avenidas Novas;3.874.599;-915.892;Entire home/apt;60;14;36;28.08.2019;0.40;1;230;0;196604-40169/2016
3767649;Clean & Safe  Studio with balcony - reg 66/AL;3215946;Amalia Studios;Lisboa;Arroios;3.871.699;-913.949;Entire home/apt;59;30;35;19.03.2020;0.39;6;151;0;66/AL
3769486;Colares Luxury;13569948;Cristina;Sintra;Colares;3.880.618;-94.718;Entire home/apt;552;5;0;;;2;361;0;
3776555;Stunning central Cascais apartment;1380054;Michael;Cascais;Cascais e Estoril;386.985;-942.508;Entire home/apt;90;3;99;08.11.2021;Jan 22;1;171;12;10760/AL
3776926;Bright, Airy Bairro Alto / Bica;19368868;Ailbhe;Lisboa;Misericrdia;3.870.806;-914.688;Entire home/apt;150;4;9;13.05.2018;0.12;1;178;0;
3777540;♛OLYMPO♛ Rooftop Artist Residence Room A;11470182;Tin;Lisboa;Estrela;3.871.054;-91.593;Private room;57;1;417;14.03.2020;Apr 68;5;65;0;27754/AL
3781430;"Typical Flat in living area   "" popular festivals""";19400725;Ana Cristina;Lisboa;So Vicente;3.871.985;-913.193;Entire home/apt;65;3;117;28.10.2021;Jan 31;3;96;1;16320/AL
3781619;Chiado Lisboa, Beautiful Apartment;16164075;Sandra;Lisboa;Misericrdia;3.870.722;-914.237;Entire home/apt;113;3;197;08.12.2021;Feb 22;1;353;13;60471/AL
3781723;Double Rooms in Center of Lisbon (E1Q4);14336284;Ana;Lisboa;Arroios;3.873.186;-91.427;Private room;25;7;19;28.09.2020;0.21;19;342;0;
3782377;The Green Dream;10066743;David;Lisboa;Misericrdia;3.871.068;-914.952;Entire home/apt;35;1;206;06.10.2021;Feb 33;4;333;3;81490
3782529;Charming Place with Private Garden;9774669;Rita & João;Lisboa;Arroios;3.873.253;-913.327;Entire home/apt;80;2;149;05.03.2020;Jan 69;3;247;0;13097/AL
3786155;302 Standard Double Room with balcony;19245334;Richard;Lisboa;Misericrdia;3.871.237;-9.145;Private room;64;2;148;13.11.2021;Jan 66;7;355;9;14152/AL
3790282;Bairro Alto lounge;19455234;SeeYou;Lisboa;Misericrdia;3.871.273;-914.468;Entire home/apt;50;4;118;06.11.2021;Jan 33;13;337;2;123833
3790662;Bairro Alto apple;19455234;SeeYou;Lisboa;Misericrdia;3.871.387;-914.371;Entire home/apt;45;4;121;24.10.2021;Jan 37;13;347;10;123833
3790993;Bairro Alto Flower;19455234;SeeYou;Lisboa;Misericrdia;3.871.272;-914.464;Entire home/apt;42;4;112;20.11.2021;Jan 27;13;348;10;123833
3791167;Bairro Alto flat Patio;19455234;SeeYou;Lisboa;Misericrdia;3.871.272;-914.464;Entire home/apt;44;4;90;07.11.2021;01. Mrz;13;353;14;123833
3792358;Sun/Sea/Surf - Spectacular 2 pools;19469880;Cristina;Mafra;Ericeira;3.897.041;-941.779;Entire home/apt;62;3;114;15.11.2021;Jan 39;1;340;11;51428/AL
3794391;Beach Apartment - Chalet Sebastião;19460623;Jose Alexandre;Cascais;Cascais e Estoril;3.870.104;-938.679;Entire home/apt;59;3;74;11.10.2021;0.83;5;249;9;8795/AL
3799280;APOLONIA8;2372087;Albertino;Lisboa;So Vicente;3.871.682;-912.084;Entire home/apt;373;3;46;30.12.2019;0.53;58;306;0;1872/AL
3801161;Al-Hamma Apartment & Suites II;8653570;Andreia;Lisboa;Santa Maria Maior;3.871.239;-912.592;Entire home/apt;42;3;321;30.09.2021;Mrz 59;3;317;13;1293/AL
3805162;Traditional spacious family type best quarter;1416183;Fadoflats;Lisboa;Santa Maria Maior;3.871.294;-91.423;Entire home/apt;99;2;39;12.07.2020;0.44;13;39;0;3677/AL
3808964;Príncipe Real Light Apartment;19575081;Rita;Lisboa;Misericrdia;3.871.478;-914.731;Entire home/apt;90;3;84;30.10.2021;0.95;1;283;4;55969/AL
3809925;Apartamento Familiar na Av. de Roma;19463812;Maria;Lisboa;Alvalade;3.875.341;-914.316;Entire home/apt;50;1;166;27.11.2021;Jan 89;1;341;16;AL 25334
3811085;TOP location - Chic zone;33252155;Priscilia;Lisboa;Santa Maria Maior;3.871.267;-913.976;Entire home/apt;150;3;8;04.11.2021;0.09;13;343;1;2124/AL
3811606;Astonishing ViewMouraria Apartment;19593269;Luis;Lisboa;Santa Maria Maior;387.171;-913.459;Entire home/apt;75;3;48;12.11.2018;0.84;1;252;0;85780/AL
3818006;casa acolhedora com pátio.;19634081;Célia;Cascais;Cascais e Estoril;3.871.269;-937.309;Entire home/apt;74;2;32;21.08.2021;0.42;1;275;1;
3823143;Seaview Comfort Surf. Close Lisbon;8055667;Carsten;Mafra;Ericeira;3.896.052;-941.601;Entire home/apt;55;2;56;03.10.2019;0.63;1;36;0;37/2006
3826726;CheckinCheckout - Villa Lunae - Sintra Flats III;3423826;Villa Lunae, LDA;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.879.889;-938.631;Entire home/apt;65;1;13;23.09.2020;0.15;9;331;0;1967/AL
3827825;Vintage & Central Apartment in Bairro Alto;5884168;Nuno;Lisboa;Misericrdia;3.871.333;-91.454;Entire home/apt;74;2;157;22.08.2021;02. Aug;5;162;1;22662/AL
3838165;Benfica Stadium Apartment (with private parking);15783199;Nuno;Lisboa;So Domingos de Benfica;3.875.593;-917.793;Entire home/apt;55;29;55;03.10.2019;0.62;1;126;0;
3838590;Suite Apartment - Top Location - Alfama;37602570;Catarina;Lisboa;Santa Maria Maior;3.871.257;-912.828;Entire home/apt;39;3;178;15.11.2021;02. Feb;1;150;8;56684/AL
3845362;Cosy 2BD w/ river view in Alfama, Lisbon;19128442;Filipe, Hugo And João;Lisboa;Santa Maria Maior;3.871.251;-912.549;Entire home/apt;64;3;217;07.03.2020;Feb 44;1;283;0;31306/AL
3845445;Confort in the Soul of Lisbon;19822071;Miguel;Lisboa;Misericrdia;3.871.014;-914.938;Entire home/apt;75;3;7;04.10.2016;0.09;1;335;0;
3846633;Rare spot - Pé de Ferro;19824921;Catarina;Lisboa;Estrela;3.870.845;-915.559;Entire home/apt;75;2;204;05.11.2021;Feb 32;1;174;12;13606/AL
3848743;Anexo no jardim com estacionamento;19839134;Jose;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.869.492;-929.327;Entire home/apt;35;6;68;18.10.2021;0.77;1;48;3;14936/AL
3849416;SunHill Villa- Stunning Detached Villa;19846032;Nuno;Cadaval;Lamas e Cercal;3.922.357;-908.513;Entire home/apt;91;4;76;21.11.2021;0.93;1;316;10;
3851636;Old Town Design House, Lisbon;19862373;Vera;Lisboa;Misericrdia;3.871.013;-914.691;Entire home/apt;60;3;283;28.10.2021;Mrz 18;1;340;8;69065/AL
3852474;CheckinCheckout - Villa Lunae - Sintra Flats IV;3423826;Villa Lunae, LDA;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.879.886;-938.635;Entire home/apt;90;1;46;31.08.2020;0.57;9;193;0;1967/AL
3854256;Luxus Santa Catarina;3953109;Feels Like Home;Lisboa;Misericrdia;3.870.834;-914.694;Entire home/apt;177;2;37;21.11.2021;0.45;281;321;7;2466/AL
3854270;New apartment in Lisbon center;19881192;Paulo;Lisboa;Avenidas Novas;3.874.594;-915.315;Private room;59;1;0;;;1;365;0;
3854830;Charming T1 in Lisbon City Center;15826725;Anabela & Hugo;Lisboa;Santo Antnio;3.872.673;-914.498;Entire home/apt;49;1;105;01.11.2021;Jan 61;19;0;12;35593/AL
3856864;Casa do Telhado;19896430;Dionisio;Mafra;Ericeira;3.896.401;-941.552;Entire home/apt;75;3;31;30.10.2021;0.49;1;244;11;43245/AL
3858069;Bairro Alto roof;19455234;SeeYou;Lisboa;Misericrdia;3.871.189;-914.413;Entire home/apt;45;4;142;01.11.2021;Jan 62;13;340;12;123833
3858891;Belém Riverside Charming Studio;19908865;Rodrigo;Lisboa;Alcntara;386.978;-918.423;Entire home/apt;35;3;246;16.04.2020;Feb 76;3;162;0;78915/AL
3858985;Campo de Ourique;29310128;Teresa;Lisboa;Campo de Ourique;3.871.526;-916.839;Entire home/apt;45;2;43;17.06.2021;0.72;1;291;1;Exempt
3859022;201 Superior Double Room with balcony;19245334;Richard;Lisboa;Misericrdia;3.871.123;-914.366;Private room;64;2;103;06.12.2021;Jan 19;7;338;28;14154/AL
3864283;Cosy Alfama Apartment;14204351;Andre;Lisboa;Santa Maria Maior;3.871.344;-912.433;Entire home/apt;30;2;270;28.11.2021;03. Mai;2;243;26;
3864846;Single Room in between two worlds;19950594;Matilde;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.879.699;-938.115;Private room;19;2;176;01.11.2021;2.00;4;312;11;
3865486;NEW Best view of Lisbon 3;4189583;Cheese & Wine;Lisboa;So Vicente;3.871.923;-913.336;Entire home/apt;109;1;263;06.12.2021;Feb 98;10;339;20;2665/AL
3865583;Golden Halcyon Ericeira Villas;17206393;Kika;Mafra;Ericeira;389.736;-941.369;Entire home/apt;700;3;1;23.08.2015;0.01;14;0;0;79761/AL , 79765/AL, 79770/AL , 79771/AL, 79774/AL, 79778/AL, 29202/AL, 29207/AL
3866958;Bairro Alto by Nigth;19455234;SeeYou;Lisboa;Misericrdia;3.871.272;-914.464;Entire home/apt;41;4;128;15.11.2021;Jan 45;13;348;6;123833
3873230;Single Room with shared bathrooms;15925834;Chalet D'Ávila - Guest House;Lisboa;Arroios;3.873.503;-914.273;Private room;29;1;13;21.11.2021;0.16;11;349;5;
3877424;Charming Duplex ★ River View Terrace ★ Downtown;8657639;Hugo;Lisboa;Santa Maria Maior;3.870.905;-913.448;Entire home/apt;86;2;376;07.11.2021;Apr 62;4;270;34;Local Accomodation N.º 15031/AL
3877580;Bica Yellow Tram Flat;3250665;The Blue House;Lisboa;Misericrdia;3.870.884;-914.559;Entire home/apt;59;2;134;26.08.2021;Jan 52;12;172;3;20048/AL
3879546;SantoSweethome 2B;10487625;Jorge;Lisboa;Misericrdia;3.870.902;-915.202;Entire home/apt;48;2;307;22.11.2021;Mrz 47;19;348;15;4246/AL
3883628;River view apartment in Santos Air Conditioning;7440258;Luis;Lisboa;Estrela;38.708.454;-9.156.059;Entire home/apt;92;1;5;15.02.2020;0.06;9;250;0;98/AL
3883841;Renewed flat in old city Santos air conditioning;7440258;Luis;Lisboa;Estrela;38.708.504;-9.156.032;Entire home/apt;82;1;15;24.11.2021;0.17;9;312;6;47/AL
3883953;Renovated flat in Madragoa Santos air conditioning;7440258;Luis;Lisboa;Estrela;38.708.519;-9.156.118;Entire home/apt;82;1;6;23.12.2019;0.07;9;303;0;97/AL
3888396;Villa Carnide;20113883;Jose;Lisboa;Carnide;3.875.878;-91.881;Entire home/apt;69;4;61;13.10.2021;0.72;1;276;1;2679/AL
3888564;Casa Buganvília;20115550;Ana;Cascais;Cascais e Estoril;387.091;-941.913;Entire home/apt;80;3;7;13.08.2020;0.09;2;192;0;7035/AL
3891420;The Adega;20136736;Luisa;Mafra;Ericeira;3.896.233;-938.284;Entire home/apt;59;2;20;30.11.2021;0.26;1;1;7;
3891995;BAIRRO ALTO, Quiet & Central Apartment;5884168;Nuno;Lisboa;Misericrdia;3.871.333;-91.458;Entire home/apt;35;2;245;25.02.2020;Feb 76;5;162;0;12293/AL
3893031;calme & simplicity with golf view!;8620769;Olli;Cascais;Cascais e Estoril;3.870.618;-94.578;Entire home/apt;165;2;30;20.11.2021;0.34;1;358;5;
3894278;“ Uma casa portuguesa de ALfaMA ”;20155473;Maria José;Lisboa;Santa Maria Maior;3.871.054;-912.969;Entire home/apt;41;2;335;20.09.2021;Mrz 81;2;146;8;25418/AL
3894605;Pensão Rosinha Color 1 - 2809/AL;872205;Camila&Paulo;Lisboa;Misericrdia;3.871.393;-915.301;Private room;25;2;108;17.09.2021;Jan 23;28;253;8;2809/AL
3895123;Pensão Rosinha Color 2 - 2809/AL;872205;Camila&Paulo;Lisboa;Misericrdia;3.871.424;-915.171;Private room;23;2;135;31.10.2021;Jan 54;28;320;8;2809/AL
3895489;Pensão Rosinha Color 3 - 2809/AL;872205;Camila&Paulo;Lisboa;Misericrdia;3.871.432;-915.151;Private room;26;2;91;31.10.2021;01. Apr;28;297;3;2809/AL
3895728;Apartamento do alto;20165705;Fernando;Lisboa;Parque das Naes;3.877.171;-910.111;Entire home/apt;55;3;4;07.11.2019;0.05;1;342;0;41744/AL
3895859;Pensão Rosinha Color 4 - 2809/AL;872205;Camila&Paulo;Lisboa;Misericrdia;3.871.382;-915.322;Private room;19;2;180;05.10.2021;02. Mrz;28;315;6;2809/AL
3896255;Pensão Rosinha Color 6 - 2809/AL;872205;Camila&Paulo;Lisboa;Misericrdia;3.871.425;-915.096;Private room;24;2;67;12.09.2021;0.85;28;252;3;2809/AL
3896487;Pensão Rosinha Color 7 - 2809/AL;872205;Camila&Paulo;Lisboa;Misericrdia;3.871.324;-915.208;Private room;26;2;207;05.09.2021;Feb 43;28;343;6;2809/AL
3897069;Pensão Rosinha Color 5 - 2809/AL;872205;Camila&Paulo;Lisboa;Estrela;387.123;-915.301;Private room;23;2;93;21.03.2020;01. Dez;28;330;0;2809/AL
3903235;Bairro Alto river flat duplex;19455234;SeeYou;Lisboa;Misericrdia;3.871.265;-914.496;Entire home/apt;49;4;90;13.11.2021;01. Feb;13;340;11;123833
3905161;Private bedroom for 3 in Belem;11926451;Ana;Lisboa;Belm;3.869.629;-92.027;Private room;23;2;76;04.01.2020;0.86;10;0;0;77971/AL
3909891;Alfama River;19455234;SeeYou;Lisboa;Santa Maria Maior;3.870.984;-912.983;Entire home/apt;37;4;116;16.03.2020;Jan 32;13;159;0;78208/2018
3910069;Studio Alfama;3953109;Feels Like Home;Lisboa;Estrela;3.870.687;-916.086;Entire home/apt;54;3;5;30.04.2019;0.10;281;359;0;940/AL
3912132;Bica Tram Art Typical Apartment;1848304;Samuel;Lisboa;Misericrdia;3.870.877;-914.509;Entire home/apt;50;1;275;17.03.2020;03. Okt;11;283;0;19341/AL
3913392;""" His house in Principe Real""";20119963;Danusa;Lisboa;Santo Antnio;3.871.801;-914.627;Entire home/apt;50;2;15;06.12.2021;0.17;1;348;8;
3915496;Cosy Downtown Avenue 2D by Central Hill;2681397;Central Hill Apartments;Lisboa;Santo Antnio;3.871.943;-914.241;Entire home/apt;121;3;231;24.08.2020;Feb 60;30;341;0;3649/AL
3921520;Charming Appartement - Alfama;14204351;Andre;Lisboa;Santa Maria Maior;3.871.321;-912.464;Entire home/apt;40;2;287;08.03.2020;Mrz 24;2;59;0;
3921868;Bairro Alto frame;19455234;SeeYou;Lisboa;Misericrdia;3.871.272;-914.464;Entire home/apt;45;4;102;27.08.2021;Jan 25;13;342;5;123833
3922959;espaço calmo, com jardim privado.;20321424;Yannis;Mafra;Malveira e So Miguel de Alcaina;3.893.595;-925.543;Entire home/apt;90;2;11;07.10.2019;0.14;2;337;0;
3923869;1 Cozy Apartment@Traditional Lisbon;10823190;Nelson And Family;Lisboa;Misericrdia;3.871.045;-914.546;Entire home/apt;85;1;350;13.03.2020;Mrz 95;8;0;0;19495/AL
3927215;Sunny terrace in the ♥ of Lisboa;546839;Paula & João;Lisboa;Estrela;3.871.384;-91.562;Entire home/apt;120;3;93;08.08.2019;01. Mai;11;77;0;21354/AL
3929819;Charming Apartment with terrace;20358698;Ana;Lisboa;Olivais;3.876.982;-910.805;Entire home/apt;70;3;30;06.11.2021;0.45;1;287;10;47096/AL
3933448;1ºBAIRRO(Center)«Páteo do Coleginho;20380623;Erasmo;Lisboa;Santa Maria Maior;3.871.481;-913.372;Private room;59;2;67;04.01.2020;0.76;8;329;0;63053/AL
3936993;Lovely Alfama;3753184;Isabel;Lisboa;Santa Maria Maior;3.871.274;-912.746;Entire home/apt;64;3;404;06.12.2021;Apr 57;11;337;31;63616/AL
3937394;little terrace of Alfama;19455234;SeeYou;Lisboa;Santa Maria Maior;387.098;-913.028;Entire home/apt;37;4;99;24.01.2020;Jan 13;13;342;0;78208/2018
3938206;Single bedroom in Belem main street;11926451;Ana;Lisboa;Belm;3.869.692;-92.041;Private room;17;2;185;14.11.2019;Feb 27;10;0;0;77971/AL
